Business Id,Business Name,Address,Take-out,Wi-Fi,Alcohol,Good for Kids,Parking,Good For Lunch,Good For Dinner,Good For Dessert,Good For Latenight,Good For Brunch,Good For Breakfast,Stars
kOYt_t9nmcAcXP4k9U0efQ,Restaurant,8900 E Pinnacle Peak Rd Ste B1 Scottsdale AZ 85255,1,0,1,0,1,0,1,0,0,0,0,3.5,
a66CtYcUgVjXy57GcoDOXg,Restaurant,4325 Lien Rd Mayfair Park Madison WI 53704,1,0,1,0,1,0,0,0,0,0,0,3.5,
W9-6X8ApMctzbEEv0L77qA,Restaurant,3200 Monroe Rd Elizabeth Charlotte NC 28205,1,0,1,0,0,0,0,0,0,0,0,4.0,
uvEY8YmESqVYZe1Ziz7AKQ,Restaurant,2235 S Power Rd Ste 116 Mesa AZ 85209,1,0,1,0,1,0,0,0,0,0,0,4.5,
fbqs1kYYcxowUWfowEkHYA,Restaurant,124 S Highland Ave East Liberty Pittsburgh PA 15206,0,0,1,1,1,0,0,0,0,0,0,5.0,
q5djI4f2VU28yKGp8IQjPQ,Restaurant,8955 S Eastern Ave Southeast Las Vegas NV 89123,1,0,1,0,1,0,0,0,0,0,0,3.0,
NYp6kfpaawmLgK1-PabWRw,Restaurant,1 Avenue du Casino Montréal QC H3C 4W7,0,0,1,0,0,0,0,0,0,0,0,4.0,
APzio4blbje5mhMGJqP8Ew,Restaurant,9419 N Cave Creek Rd Phoenix AZ 85020,1,0,1,0,0,0,0,0,0,0,0,4.0,
fRrBHfXF99gS37d7bS35Mw,Restaurant,3450 Boulevard de la Côte-Vertu Saint-Laurent QC H4R 1P8,0,0,0,0,0,0,0,0,0,0,0,2.5,
vacEw24u4ktbWZWvsLPeFg,Restaurant,10380 Rue Gouin Ouest Montréal QC H8Y 1S3,0,0,0,0,0,0,0,0,0,0,0,3.0,
oIXw9z-OuDlMDKUBPRny2w,Restaurant,4921 E Ray Rd Ste 103 Phoenix AZ 85044,0,0,1,1,1,0,0,0,0,0,0,3.5,
XI0imFHuxWf1kLThmR4WEA,Restaurant,3886 West Sahara Avenue Westside Las Vegas NV 89102,0,0,0,1,0,0,0,0,0,0,0,4.0,
jw10ABMOSbJ4cmUKc-vtVQ,Restaurant,2100 S Gilbert Rd Ste 14 Gilbert AZ 85233,1,0,1,0,0,0,0,0,0,0,0,3.5,
kziLxFWC71Z6PbKscj79HA,Restaurant,5625 S Rainbow Blvd Spring Valley Las Vegas NV 89118,1,0,1,0,0,0,0,0,0,0,1,4.5,
zbjPg_vvxCWkFjeEvVpmnA,Restaurant,1500 N Green Valley Pkwy Ste 230 Henderson NV 89074,1,0,1,0,1,0,0,0,0,0,0,4.5,
gbceq4Rrg102sNjTX8PBvA,Restaurant,3113 W Liberty Ave Dormont Pittsburgh PA 15216,1,0,1,0,0,0,0,0,0,0,0,3.5,
yT6eYxCAGEgCk4DnROvzNQ,Restaurant,2925 Senna Dr Matthews NC 28105,1,0,1,0,1,0,0,0,0,0,0,3.0,
u6EUXOSFnjxvzLll4D21bA,Restaurant,114 W Adams St Ste C101 Phoenix AZ 85003,1,0,1,0,1,0,1,0,0,0,0,4.5,
kRmwWnKYyDekqOn_HXbmjQ,Restaurant,10210 Couloak Rd Charlotte NC 28216,1,0,1,0,0,0,0,0,0,0,0,4.0,
_Eos5ch4-2TKDaQv3Q-rcg,Restaurant,560 S College Ave Tempe AZ 85281,1,0,1,0,1,0,0,0,0,0,0,3.5,
sfygFhbGhevWNeXW5odVfA,Restaurant,1209 Mount Royal Avenue E Montréal QC H2J 1Y2,1,0,0,0,0,0,0,0,0,0,0,4.5,
cptcG-dpDnzug_FC4Oq20Q,Restaurant,4720 E Cactus Rd Ste D118 Phoenix AZ 85032,1,0,1,0,1,0,0,0,0,0,0,3.0,
MPslQ3IxFCvJ157BXuwXGA,Restaurant,62 West Port Grassmarket Edinburgh EH1 2LD,0,0,0,1,0,0,0,0,0,0,0,4.5,
kFgZU_gT1TvaPSCkYyf1Sg,Restaurant,22a Brougham Place Tollcross Edinburgh EH3 9JU,0,0,1,1,0,0,0,0,0,0,0,3.5,
t4KylWDIDfLZAXgn1ivGog,Restaurant,16 Bank Street Old Town Edinburgh EH1 2LN,1,0,0,0,0,0,0,0,0,0,0,3.5,
ED5oeL6iFodGNcfHtobQGA,Restaurant,21067 W Main St Buckeye AZ 85396,1,0,1,0,1,0,0,0,0,0,0,4.0,
qkeqtJVAkqpK4ctGCOdyVg,Restaurant,2903-C Central Ave Plaza Midwood Charlotte NC 28205,1,0,1,0,0,0,0,0,0,0,0,4.5,
JwztCPClRL1QdyjncBUbuQ,Restaurant,5725 Losee Rd Ste 100 North Las Vegas NV 89081,1,0,1,0,1,0,0,0,0,0,0,3.0,
wzK3QuhmrRrx6D0fRGjRZw,Restaurant,3955 S Durango Dr Ste B2 Spring Valley Las Vegas NV 89147,1,0,1,0,1,0,0,0,0,0,0,3.5,
JBSoMPYhDesO2z6_z4cz4g,Restaurant,300 E Towne Mall Ste B-140 Madison WI 53704,1,0,1,0,0,0,0,0,0,0,0,4.0,
7nX8xt_CdDJW8U5qvCAzsQ,Restaurant,2330 N Alma School Rd Chandler AZ 85224,1,0,0,0,0,0,0,0,0,0,0,3.0,
AD01Y718Orj_vsPQDYXiQg,Restaurant,6102 E Main St Mesa AZ 85205,1,0,1,0,0,0,0,0,0,0,1,4.0,
2pjLeLgjPJYelEiuWFYB-g,Restaurant,3920 Sharon Rd Ste 160 South Park Charlotte NC 28211,1,0,1,0,1,0,0,0,0,1,0,3.5,
B_K4A2gIK7Q8rPmBDYI86w,Restaurant,1318 S Midvale Blvd Summit Woods Madison WI 53711,1,0,1,0,1,0,0,0,0,0,0,4.0,
Iqac6yHWuaSf4p8qY9-TPQ,Restaurant,2535 S Torrey Pines Dr Westside Las Vegas NV 89146,1,0,1,0,0,0,0,0,0,0,0,4.5,
2E6VGlEiabtIdHgIqZ6giw,Restaurant,1321 E Flirence Blvd Casa Grande AZ 85122,1,0,1,0,0,0,0,0,0,0,0,3.5,
1LVq-vrSkNSD0EIIBLnlSw,Restaurant,4011 S Buffalo Dr Ste B106 Spring Valley Las Vegas NV 89147,1,0,1,0,0,0,0,0,0,1,0,5.0,
bSrl0gA6QS4oBcfTlQEjRw,Restaurant,5200 E Camelback Rd Phoenix AZ 85018,0,0,1,0,1,0,0,0,0,0,0,4.0,
HBKuUBX75MDgt2YL9m1AIA,Restaurant,604 E Main St #6 Waunakee WI 53597,1,0,0,0,0,0,0,0,0,0,0,3.5,
oeUCpP2rGiYcZrHUhiysdg,Restaurant,420 S Rampart Blvd Ste 150 Westside Las Vegas NV 89145,1,0,1,0,1,0,0,0,0,1,0,3.5,
vobaKD_HU7ScskaBfJAgyw,Restaurant,2501 W Happy Valley Phoenix AZ 85085,1,0,1,0,1,0,0,0,0,0,0,4.0,
GxVY8lJHRNNWRHGw_JMLDw,Restaurant,5229 S Power Rd Mesa AZ 85212,1,0,0,0,0,0,0,0,0,0,0,3.5,
XCPhxkTG4C7BnLIeewPwUA,Restaurant,Zeppelinstr. 7 76185 Karlsruhe,0,0,1,0,0,0,0,0,0,0,0,4.0,
TxXxBOiBEyHZfVfRnduECA,Restaurant,76133 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,4.5,
Rw3wYzqmc_GtI8Ocx2xHUA,Restaurant,Fritz-Erler-Strasse 21 76133 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,4.5,
t19dYb7sygky_uSFze7nlg,Restaurant,Hirschstr. 28 76133 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,4.0,
-u_0NiWheH6iz8ONMDv-og,Restaurant,Gellertstraße 21 76185 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,3.5,
rrcU9G5p62u9CTQOTIBIxQ,Restaurant,Kaiserallee 149 76185 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,4.0,
rOVEvIMMA0f7-PakoMtjtA,Restaurant,Steubenstraße 18 76185 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,3.0,
bi7VIc7INLhKaYZqBJR_8Q,Restaurant,An der Vogelhardt 10 76149 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,3.5,
HYWs2uSBdFgj73yvKm7gLQ,Restaurant,Zähringerstr. 96 76133 Karlsruhe,1,0,0,0,0,0,0,0,0,0,0,4.0,
uKN9qKI9_FUJya2tQc2S_Q,Restaurant,Hauptstraße 47 76344 Eggenstein-Leopoldshafen,0,0,0,0,0,0,0,0,0,0,0,4.5,
xDgwDsrhS3S4Jb25qW2vZA,Restaurant,Markgrafenstr. 30a 76133 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,4.0,
Xip3lJW6qUXCWoP8ieGF7g,Restaurant,Marienstrase 34 76137 Karlsruhe,0,0,1,0,0,0,0,0,0,0,0,4.0,
DPQt9KMXB9i0lF7ib3F5Mw,Restaurant,Untere Hub 1 neben dem Tennisgelände 76227 Karlsruhe,0,0,1,0,0,0,0,0,0,0,0,3.0,
TnFAFcoYTEwGD5E8m0z0Og,Restaurant,Elbinger Straße 16h in der Ladenzeile 76139 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,4.0,
ryf9ITBNPAwT0dq0qFTrkg,Restaurant,Willi Brandt Allee 3 76131 Karlsruhe,0,0,1,0,1,0,0,0,0,0,0,4.5,
UPA058i2o2W_3F5PvnlU1g,Restaurant,Hardtstr. 22 76185 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,3.0,
kJYmRN3h_Uihnje_mEQlvw,Restaurant,real- Einkaufszentrum Durlacher Allee  111 76131 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,3.0,
HWbMWSe_ZTE_tzP9ocim4Q,Restaurant,Marktstr. 16 76275 Ettlingen,0,0,0,0,0,0,0,0,0,0,0,3.0,
V3uUrc-aM1z5TCersU_RSQ,Restaurant,Neureuter Straße 10 76185 Karlsruhe,1,0,1,0,0,0,0,0,0,0,0,3.0,
dzZnC5YVzZVzW0he28HwEA,Restaurant,Nürnbergerstrasse 14 76137 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,4.0,
3vhkvCQizEJqcPfdURBj3g,Restaurant,Waldstraße 30 76133 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,3.5,
WIZor-PCkR7ZnSIw7FtdQA,Restaurant,Karlstraße 115 im Kolpinghaus 76137 Karlsruhe,1,0,1,0,0,0,0,0,0,0,0,3.5,
_v0l_NYqRLE12GJMflm4Zg,Restaurant,Akademiestr. 43 76133 Karlsruhe,1,0,0,0,0,0,0,0,0,0,0,4.0,
Dl5nSnmQcNPtkyMmIJT9Rg,Restaurant,Ebertstr. 3-5 46395 Bocholt,0,0,0,0,0,0,0,0,0,0,0,5.0,
XOfQK8EptEGG6DEQGTIfZw,Restaurant,Bruchsaler Str. 1 76356 Weingarten,0,0,0,0,0,0,0,0,0,0,0,4.0,
n2MHGb9UKtN9wL619jbz7w,Restaurant,Stixwörthstr. 4 76767 Hagenbach,0,0,1,0,0,0,0,0,0,0,0,4.0,
qo4Tj50IegqyIYA_cwYjrA,Restaurant,Saarlandstr. 61 76187 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,5.0,
2t-6PSu5S0sx_0d8Au7SZg,Restaurant,Hambacher Str. 40 76187 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,3.5,
H9FMHAE6UK55RH0N6yItEA,Restaurant,Jöhlingerstr. 27 76327 Pfinztal,1,0,1,0,0,0,0,0,0,0,0,4.5,
iEg59rSBqgoASuyCGV3oMw,Restaurant,Auer Straße 50a 76227 Karlsruhe,1,0,1,0,0,0,0,0,0,0,0,5.0,
oZpN9T996T1M3eDiATfOCg,Restaurant,Quergasse 2 76275 Ettlingen,0,0,0,0,0,0,0,0,0,0,0,4.5,
LmGNs_JUEzpaJ_I_2O90vA,Restaurant,Herrenalber Str. 1 76287 Rheinstetten,1,0,0,0,1,0,0,0,0,0,0,5.0,
AvC6wcZ_BJFqLP3KtnU1Yw,Restaurant,Kaiserstr. 114 76133 Karlsruhe,1,0,0,0,0,0,0,0,0,0,0,5.0,
lSZ1IMqd3ctUB9mzf22AEQ,Restaurant,Erbprinzenstraße 40 76133 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,3.0,
hfl9dNooP69TCQus3tfaGQ,Restaurant,Haid-und-Neu-Str. 18 76131 Karlsruhe,0,0,1,0,0,0,0,0,0,0,0,2.5,
QnClRGIbIj3Ad2CAueSRQw,Restaurant,Zeppelinstr. 17 76185 Karlsruhe,0,0,1,1,0,0,0,0,0,0,0,3.0,
L9u_W1SJ3vpxZTmr-qOegg,Restaurant,Ludwigsplatz 76133 Karlsruhe,1,0,1,0,0,0,0,0,0,0,0,4.5,
H3mGN-sqRLpXrHlhbc_8zA,Restaurant,Kriegsstr. 206 76135 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,3.5,
5jb7i9_803c0YejTudYzHA,Restaurant,Kaiserallee 11 76133 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,3.5,
_Fi4b5lYGsKhI4iCw7j_BQ,Restaurant,Karl-Wilhelm-Str. 22 76131 Karlsruhe,1,0,1,0,0,0,0,0,0,0,0,4.0,
ExFAJB0sH2M4pCeH88U8Ag,Restaurant,Amalienstr. 51 76133 Karlsruhe,1,0,1,0,1,0,0,0,0,0,0,4.5,
lxptrd5mnV0dZ9aTKEOy0g,Restaurant,Jean-Ritzert-Straße 8 76227 Karlsruhe,0,0,1,0,0,0,0,0,0,0,0,3.0,
0OTWK0GcabvOWfaqqJsBxw,Restaurant,Rheinstr. 18 76185 Karlsruhe,0,0,1,0,0,0,0,0,0,0,0,4.0,
qK447qQ0UYOGGWjlZDxycQ,Restaurant,Moltkestr. 79a 76133 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,1.5,
-bSXOBQQMFS93NGm5j-VkA,Restaurant,Rastatter Str. 34 76199 Karlsruhe,0,0,1,0,1,0,0,0,0,0,0,5.0,
D-ZURROjgKZ9f8fxYXnvBg,Restaurant,Karlstraße 100 76137 Karlsruhe,0,0,1,0,0,0,0,0,0,0,0,2.0,
O44eQVnZciZXU-nQaiKIPw,Restaurant,Jollystr. 1 76137 Karlsruhe,1,0,0,0,0,0,0,0,0,0,0,4.0,
qpoBgU3CRaJp2_QYMIleBw,Restaurant,Kaiserstr. 80a 76133 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,3.0,
DvzTiBV8EtCQy1VuTbZOQQ,Restaurant,Uhlandstr. 40 76133 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,4.5,
nLNfReYJK-bPopI9I5nDtw,Restaurant,Badenstr. 31 76467 Bietigheim,0,0,1,0,0,0,0,0,0,0,0,3.0,
ksC0xdA6QeNuLpew_Lvluw,Restaurant,Waldstr.  79 76133 Karlsruhe,0,0,1,0,1,0,0,0,0,0,0,3.5,
dyZjJa644Es2HvJT96_6xQ,Restaurant,Leopoldstr.  28 76275 Ettlingen,0,0,0,0,0,0,0,0,0,0,0,4.0,
sZkbuP7RPo7PQjOPbt3i4Q,Restaurant,Ettlinger Str.  7 76137 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,2.5,
dkbalwKdoNnRWZJE-zcGmA,Restaurant,Jöhlinger Str. 1 76356 Weingarten (Baden),0,0,0,0,0,0,0,0,0,0,0,4.5,
HFCGZPpfnHpCDfLYRjjkng,Restaurant,Kronenstr. 30 76133 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,4.5,
5wUave1meYwsd6UFdihW4w,Restaurant,Seestr. 48 76275 Karlsruhe,0,0,1,0,0,0,0,0,0,0,0,3.0,
4XZmBXSb-IvtkQ2nx_TQSg,Restaurant,Kronenstr. 13 76275 Ettlingen,0,0,1,0,0,0,0,0,0,0,0,3.5,
CiGZR0Hr7YY6_GqcBIttxg,Restaurant,Kaiserstr. 32 76133 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,3.5,
SjAnB4unBymlvlXe8ltMOw,Restaurant,Karl-Friedrich-Straße 26 76133 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,3.5,
QarmS4FAf3tlWMbHaCksvw,Restaurant,Zirkel 27A 76131 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,4.5,
OPckVDslcDH7v98nwtt5jw,Restaurant,Waldstr. 50 76133 Karlsruhe,0,0,1,0,0,0,0,0,0,0,0,3.5,
ZWBakQIVSnqIvigLt14p1w,Restaurant,Durlacher Allee  64 76131 Karlsruhe,0,0,1,1,0,0,0,0,0,0,0,4.0,
wcDIREqhp_M8MFb7jRUkuA,Restaurant,Kaiserstr. 111 76133 Karlsruhe,1,0,0,0,0,0,0,0,0,0,0,3.0,
zlLkLxf0VRs05kmdKLoQ6Q,Restaurant,Kaiserallee 1 76133 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,3.5,
SsThJPCbJYsWr5ZOpuzk6g,Restaurant,Gottlob-Schreber-Weg 3 76199 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,4.0,
mzvmAOdaxImvqfqmHQrEkA,Restaurant,Breite Str. 117 76135 Karlsruhe,1,0,0,0,0,0,0,0,0,0,0,3.0,
-Lhy7f1zlTNr08lBiWb_Wg,Restaurant,Karlstr. 72 76137 Karlsruhe,1,0,1,0,0,0,0,0,0,0,0,4.5,
oTIVPCW7ca5xjAJsB6oXJw,Restaurant,Kriegsstrasse 196 76133 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,3.0,
FCLHzkBsgjZCrHy6mm5LHg,Restaurant,Karlstr. 67-69 76137 Karlsruhe,1,0,0,0,0,0,0,0,0,0,0,3.5,
feuIeCASfyAsAiWJOM6Gfg,Restaurant,Pfinztalstraße 10 76227 Karlsruhe,1,0,1,0,0,0,0,0,0,0,0,5.0,
SY_vl_vFvoZv59GX8V7F8Q,Restaurant,Werderstraße 51 76137 Karlsruhe,0,0,0,1,0,0,0,0,0,0,0,4.0,
CE07HmXNpRvHF3ZnUlm2dg,Restaurant,4331 E Baseline Rd Gilbert AZ 85234,1,0,1,0,0,0,0,0,0,0,0,4.0,
oxPnV43-BYdXRpKfAWbmMg,Restaurant,Schloßbezirk 6 76131 Karlsruhe,0,0,0,1,0,0,0,0,0,0,0,3.0,
nCNrS9LrXcqG0T-rziSZRg,Restaurant,Stuttgarter Straße 10 76137 Karlsruhe,0,0,0,0,0,0,0,0,0,0,0,4.5,
atLmZg76uDg0oKhKjHLMyg,Restaurant,6355 E Russell Rd Southeast Las Vegas NV 89122,1,0,1,0,0,0,0,0,0,0,1,2.5,
tbt8TduAgw21YAr8uw_AYQ,Restaurant,4701 N 20th St Phoenix AZ 85016,1,0,1,0,1,0,0,0,0,1,0,4.0,
GDyWfPf0CtC_VnGrukXvpg,Restaurant,309 N  Henry St Capitol Madison WI 53703,1,0,1,0,1,0,0,0,0,0,0,2.5,
hp_qd5Dq_7ss9xDVZRx1qA,Restaurant,2477 E Tropicana Ave Southeast Las Vegas NV 89121,0,0,1,1,1,0,0,0,0,0,0,3.5,
TJFdh4tXS5RUXZfMf0XRIg,Restaurant,2040 W Deer Valley Rd Phoenix AZ 85027,1,0,1,0,1,0,0,0,0,0,0,4.5,
agvoaiqarJmYy6du6IHFdw,Restaurant,7770 Lyles Ln NW Concord NC 28027,1,0,0,0,0,0,0,0,0,0,0,2.0,
PY1Wd9Vj7caMGt4u-t1t2w,Restaurant,2448 Grand Ave Phoenix AZ 85009,1,0,1,0,1,0,0,0,0,0,0,4.5,
PthyjS0jCZITwoQgOrdoqA,Restaurant,917 Fremont St Downtown Las Vegas NV 89101,0,0,0,0,0,0,0,0,0,0,0,5.0,
gcIskB6HgDAoJd8v5mbnnQ,Restaurant,13821 W Glendale Ave Glendale AZ 85307,1,0,1,0,0,0,0,0,0,0,0,3.0,
qFfEUJUIqfIYARCOF9Hgig,Restaurant,1 N 1st St Ste 103 Phoenix AZ 85004,1,0,1,0,1,0,0,0,0,0,0,4.0,
dnXO1d3LzkzTbQ4WDdmPJg,Restaurant,2953 S Las Vegas Blvd The Strip Las Vegas NV 89109,1,0,1,0,0,0,0,0,0,0,0,2.0,
5wwlDMFu3johpzMPR1TWig,Restaurant,7000 N 16th Ste 124 Phoenix AZ 85020,1,0,0,0,0,0,0,0,0,0,0,4.0,
VapdXuC8X-Q3T_wgA6yCAg,Restaurant,1326 N Central Ave Phoenix AZ 85004,1,0,1,0,1,0,0,0,0,0,0,4.0,
gcyIy1HxSZt3ixGIOtGzcw,Restaurant,20775 N Pima Rd Ste 110 Scottsdale AZ 85255,1,0,1,0,1,0,0,0,0,0,1,4.0,
WFGzpzwJ5vjKP_7jQRr6GA,Restaurant,6601 W Bethany Home Rd Glendale AZ 85301,1,0,1,0,0,0,0,0,0,0,0,4.0,
Wi8v4lZpgfUPRmNOXTIU6g,Restaurant,171 W Centennial Pkwy Ste 101 North Las Vegas NV 89084,1,0,1,0,1,0,0,0,0,0,0,3.0,
oPpA0LHMWJht4lMFgfYwhA,Restaurant,12231 N Cave Creek Rd Ste 120 Phoenix AZ 85022,1,0,1,0,1,0,0,0,0,0,0,4.0,
dI_JsO6HnMvRj7j5MzMcpw,Restaurant,3149 N Rancho Dr Northwest Las Vegas NV 89130,1,0,1,0,0,0,0,0,0,0,0,2.5,
4pkBf9R5OF_8ii557z64cA,Restaurant,6707 St-Laurent Montréal QC H2S 3C7,1,0,1,0,1,0,0,0,0,0,0,4.0,
JEl3vU-aRIJa8DYh_lNLoA,Restaurant,920 E University Dr Ste 103 Tempe AZ 85281,1,0,1,0,1,0,1,0,0,0,0,3.0,
KBtsJNRS7WpuTlS8JTUncw,Restaurant,Omni Centre Greenside Place New Town Edinburgh EH1 3AA,0,0,0,1,0,0,0,0,0,0,0,3.5,
MvWxzyY3zIFH1fZL53E1yw,Restaurant,656 W Washington Ave Capitol Madison WI 53715,1,0,0,0,0,0,0,0,0,0,0,3.0,
_BrLcaVzE6GqBilwmdQOfg,Restaurant,2920 Green Valley Pkwy Henderson NV 89014,1,0,1,0,1,0,0,1,0,0,0,4.0,
xWnS17JRqB2Cjdgfncnnng,Restaurant,2855 W Ray Rd Ste 5 Chandler AZ 85224,1,0,1,0,1,0,0,0,0,0,0,4.5,
9QE0tadSpX08BoqWShSe9A,Restaurant,5940 Victoria Avenue Montréal QC H3W 2R8,1,0,0,0,0,0,0,0,0,0,0,3.5,
AWeXBdUdtM34lKF4LA8XhA,Restaurant,10665 W Indian School Rd Ste C Avondale AZ 85392,0,0,0,0,0,0,0,0,0,0,0,3.5,
7L42_PAt4eBDT-5LtWaVAg,Restaurant,6543 Somerled Avenue Montréal QC H4V 1S7,1,0,1,0,0,0,0,0,0,0,0,4.5,
arqs_2jp70hxFmdqF6140g,Restaurant,10610-10618 Park Rd Charlotte NC 28210,0,0,1,1,0,0,0,0,0,0,0,3.0,
J5eWp8-VHKt5BLeFipSUdw,Restaurant,10645 Park Rd Charlotte NC 28210,1,0,1,0,0,0,0,0,0,0,0,4.0,
B4gZkGO_MtZRXt20yyM-EA,Restaurant,9940 W Happy Valley Rd Ste 1060 Peoria AZ 85383,1,0,1,0,1,0,1,0,0,0,0,4.0,
sFpr4lak5ZHo9jmGkF78ag,Restaurant,3260 Losee Rd North Las Vegas NV 89030,1,0,1,0,1,0,0,0,0,0,0,4.0,
cwrf67GWlXnwNDEY0iiTgw,Restaurant,117 E Mifflin St Capitol Madison WI 53703,1,0,1,0,1,0,1,0,0,0,0,3.5,
jNamqP0wQ-WKxhTFBZGXFA,Restaurant,141  Avenue Atwater Montréal QC H3J 2Z6,1,0,1,0,0,0,0,0,0,0,0,3.0,
GvFmUk5Hpz-LeMu-Xv8jUQ,Restaurant,5998 North Granite Reef Rd Scottsdale AZ 85250,1,0,0,0,0,0,0,0,0,0,0,1.5,
DhN5o_YoB8tw4HJ_CNiJBw,Restaurant,3715 Forbes Ave Oakland Pittsburgh PA 15213,1,0,1,0,0,0,0,0,0,0,0,3.5,
weHPwnrhYYgGfHS-i1FEwA,Restaurant,Regents Way Dalgety Bay KY11,1,0,1,0,0,0,0,0,0,0,0,3.5,
4aDeN4YmAmfy-eKH5BuHQw,Restaurant,9175 S Las Vegas Blvd Ste 100-A Southeast Las Vegas NV 89123,1,0,1,0,0,0,0,0,0,0,0,2.0,
g4Q-iUu-iszBXfK9T265cA,Restaurant,2820 S Alma School Rd Ste 2 Chandler AZ 85286,1,0,0,0,0,0,0,0,0,0,0,3.5,
T4_ZX8zQq6WC4Nom_Od_yg,Restaurant,121-457 Circus Circus Dr The Strip Las Vegas NV 89109,1,0,1,0,0,0,0,0,0,0,0,3.0,
T1igW_hV0e7wbByOhxSecg,Restaurant,78 N Cooper Rd Ste 101 Gilbert AZ 85234,1,0,1,0,0,0,0,0,0,0,0,4.0,
GpeW7WM7M6nfwCgnnPiqqA,Restaurant,2537 Wylie Ave The Hill District Pittsburgh PA 15219,1,0,1,0,0,0,0,0,0,0,0,5.0,
OwBPjUz2o0J5K3DzcHkBtg,Restaurant,7377 S Jones Blvd Ste 116 Southwest Las Vegas NV 89139,1,0,1,0,1,0,1,0,0,0,0,4.5,
jvYtJIli12VtSVF5eye6wg,Restaurant,2501 W Happy Valley Rd Ste 50-1230 Phoenix AZ 85085,1,0,1,0,0,0,0,0,0,0,0,3.0,
ZiY3ZyrE27UQTUI27jpqMw,Restaurant,690 S Mill Ave Bldg C Unit 121 Tempe AZ 85281,1,0,1,0,0,0,0,0,0,0,0,3.0,
y6rmlY8awdADX07WZWvUaA,Restaurant,1620 W University Dr Suite 3 Mesa AZ 85201,1,0,1,0,1,0,1,0,0,0,0,3.5,
-MaIpPCz4153Uh1pnzI3AA,Restaurant,5350 E Marriott Dr Phoenix AZ 85054,1,0,1,0,1,0,0,1,0,0,0,3.5,
rNMEy4XYJfRE2-d9Qr7n5g,Restaurant,408 Smithfield St Downtown Pittsburgh PA 15219,1,0,1,0,0,0,0,0,0,0,0,4.5,
YJpPD-2mVQP7ThxO8rzJgw,Restaurant,1625 De Maisoneuve O Montréal QC H3H 2M8,1,0,1,0,0,0,0,0,0,0,0,3.0,
RxVwwg9H5YsMlDZLlmxLdQ,Restaurant,9845 S Priest Dr Tempe AZ 85284,1,0,1,0,1,0,0,0,0,0,0,3.5,
OCGwX6LFoOp0grDXpe8x5Q,Restaurant,2235 S Power Rd Ste120 Mesa AZ 85206,1,0,1,0,1,0,0,0,0,0,1,4.0,
AYF-t7Yge-3mn2StQiEXvg,Restaurant,150 N Las Vegas Blvd Ste 120 Downtown Las Vegas NV 89101,1,0,1,0,1,0,0,0,0,1,0,4.0,
YkgYT5kfaDSq9IgsGvmS3g,Restaurant,3460 E Sunset Rd Ste D Southeast Las Vegas NV 89120,1,0,1,0,1,0,0,0,0,0,0,3.5,
p3367TMtEZ7bX5iHYhKxlw,Restaurant,9 Fairmount E Montréal QC H2T 2L9,0,0,0,0,0,0,0,0,0,0,0,3.5,
haGGhFxvpE0QZUiZASyusA,Restaurant,5630 W Camelback Rd Glendale AZ 85301,1,0,1,0,1,0,0,0,0,0,0,3.0,
-zp9i-4tWoyqX8SJE3jI6w,Restaurant,300 S Broadway Ave Urbana IL 61801,0,0,0,1,0,0,0,0,0,0,0,4.0,
VzQpPsEjPdehuWoDeqi75g,Restaurant,430 E Bell Rd Ste 1 Phoenix AZ 85022,1,0,1,0,0,0,0,0,0,0,0,3.0,
GAqqXsPS7wBgs5FuoXmKTA,Restaurant,7785 N Durango Dr Ste 135 Centennial Las Vegas NV 89131,1,0,1,0,1,0,0,0,0,0,0,3.0,
wJsjksDNvAGQmh9cBWRQDw,Restaurant,148 Allegheny River Blvd Verona PA 15147,1,0,0,0,0,0,0,0,0,1,0,3.5,
